ID, ParentID, Kind, What, Where, Start, End
10441_req_out, 10411@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072720, 0.0000073390
10411@GPU[1].SA[0].L1VAddrTrans[0], 10411_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072700, 0.0000073390
10278@GPU[1].SA[0].L1VROB[0], 10278_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072680, 0.0000073400
10411_req_out, 10279@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072690, 0.0000073400
10459_req_out, 10422@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072730, 0.0000073400
10422@GPU[1].SA[0].L1VAddrTrans[0], 10422_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072710, 0.0000073400
10467@GPU[1].SA[0].L1VCache[0], 10467_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000072750, 0.0000073400
10480, 10473@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000072760, 0.0000073400
10467_req_out, 10428@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072740, 0.0000073410
10428@GPU[1].SA[0].L1VAddrTrans[0], 10428_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072720, 0.0000073410
10278_req_out, 10269, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000072670, 0.0000073410
10279@GPU[1].SA[0].L1VROB[0], 10279_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072690, 0.0000073410
10422_req_out, 10280@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072700, 0.0000073410
10473@GPU[1].SA[0].L1VCache[0], 10473_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000072760, 0.0000073410
10280@GPU[1].SA[0].L1VROB[0], 10280_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072700, 0.0000073420
10428_req_out, 10281@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072710, 0.0000073420
10473_req_out, 10449@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072750, 0.0000073420
10449@GPU[1].SA[0].L1VAddrTrans[0], 10449_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000072730, 0.0000073420
10279_req_out, 10269, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000072680, 0.0000073420
10280_req_out, 10269, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000072690, 0.0000073430
10281@GPU[1].SA[0].L1VROB[0], 10281_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072710, 0.0000073430
10449_req_out, 10282@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072720, 0.0000073430
10281_req_out, 10269, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000072700, 0.0000073440
10282@GPU[1].SA[0].L1VROB[0], 10282_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000072720, 0.0000073440
10282_req_out, 10269, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000072710, 0.0000073450
10269, 4106, inst, VMem, GPU[1].SA[0].CU[0].VMem, 0.0000071970, 0.0000073450
10352, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000072240, 0.0000073460
10599, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073460, 0.0000073510
10605, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000073510, 0.0000073540
10622, 10615@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000073560, 0.0000073600
10615@GPU[1].SA[0].L1ICache, 10615_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000073560, 0.0000073610
10615_req_out, 10609@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073550, 0.0000073620
10609@GPU[1].SA[0].L1IROB, 10609_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073550, 0.0000073630
10609_req_out, 10609_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000073540, 0.0000073640
10609_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000073540, 0.0000073640
10642, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073650, 0.0000073700
10656, 10649@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000073670, 0.0000073710
10649@GPU[1].SA[0].L1ICache, 10649_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000073670, 0.0000073720
10649_req_out, 10643@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073660, 0.0000073730
10643@GPU[1].SA[0].L1IROB, 10643_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073660, 0.0000073740
10663, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073700, 0.0000073750
10643_req_out, 10643_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000073650, 0.0000073750
10643_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000073650, 0.0000073750
10680, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073750, 0.0000073800
10695, 10688@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000073780, 0.0000073820
10688@GPU[1].SA[0].L1ICache, 10688_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000073780, 0.0000073830
10688_req_out, 10682@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073770, 0.0000073840
10682@GPU[1].SA[0].L1IROB, 10682_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073770, 0.0000073850
10700, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073800, 0.0000073850
10682_req_out, 10682_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000073760, 0.0000073860
10682_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000073760, 0.0000073860
10717, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073850, 0.0000073900
10734, 10727@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000073890, 0.0000073930
10727@GPU[1].SA[0].L1ICache, 10727_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000073890, 0.0000073940
10727_req_out, 10721@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073880, 0.0000073950
10737, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073900, 0.0000073950
10721@GPU[1].SA[0].L1IROB, 10721_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000073880, 0.0000073960
10721_req_out, 10721_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000073870, 0.0000073970
10721_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000073870, 0.0000073970
10752, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000073950, 0.0000074000
10762, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074000, 0.0000074050
10768, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074050, 0.0000074100
10774, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074100, 0.0000074150
10780, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074150, 0.0000074200
10794, 10787@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000074170, 0.0000074210
10787@GPU[1].SA[0].L1ICache, 10787_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000074170, 0.0000074220
10787_req_out, 10781@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000074160, 0.0000074230
10781@GPU[1].SA[0].L1IROB, 10781_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000074160, 0.0000074240
10801, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074200, 0.0000074250
10781_req_out, 10781_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000074150, 0.0000074250
10781_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000074150, 0.0000074250
10818, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074250, 0.0000074300
10824, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000074300, 0.0000074350
10862@GPU[1].SA[0].L1STLB, 10862_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000074500, 0.0000074500
10849, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000074460, 0.0000074500
10862_req_out, 10856@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000074490, 0.0000074510
10869, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000074500, 0.0000074540
10880, 10873@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000074520, 0.0000074560
10873@GPU[1].SA[0].L1SCache, 10873_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000074520, 0.0000074570
10873_req_out, 10856@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000074510, 0.0000074580
10856@GPU[1].SA[0].L1SAddrTrans, 10856_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000074490, 0.0000074580
10886, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000074540, 0.0000074580
10856_req_out, 10848@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000074480, 0.0000074590
10848@GPU[1].SA[0].L1SROB, 10848_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000074480, 0.0000074600
10848_req_out, 10844, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000074460, 0.0000074610
10844, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000074430, 0.0000074610
10901, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000074580, 0.0000074620
10969@GPU[1].SA[0].L1VTLB[0], 10969_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000075080, 0.0000075080
10969_req_out, 10962@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075070, 0.0000075090
10978@GPU[1].SA[0].L1VTLB[0], 10978_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000075090, 0.0000075090
10978_req_out, 10972@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075080, 0.0000075100
10993@GPU[1].SA[0].L1VTLB[0], 10993_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000075100, 0.0000075100
11003@GPU[1].SA[0].L1VTLB[0], 11003_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000075110, 0.0000075110
10993_req_out, 10983@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075090, 0.0000075110
11003_req_out, 10989@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075100, 0.0000075120
11021@GPU[1].SA[0].L1VTLB[0], 11021_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000075120, 0.0000075120
11021_req_out, 11010@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075110, 0.0000075130
11006pipeline, 11006, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000075130, 0.0000075730
11006, 10991@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000075100, 0.0000075740
11018pipeline, 11018, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000075140, 0.0000075740
10991@GPU[1].SA[0].L1VCache[0], 10991_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000075100, 0.0000075750
11018, 11002@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000075110, 0.0000075750
11026pipeline, 11026, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000075150, 0.0000075750
11002@GPU[1].SA[0].L1VCache[0], 11002_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000075110, 0.0000075760
11026, 11020@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000075120, 0.0000075760
11037pipeline, 11037, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000075160, 0.0000075760
10991_req_out, 10962@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075090, 0.0000075760
10962@GPU[1].SA[0].L1VAddrTrans[0], 10962_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075070, 0.0000075760
11020@GPU[1].SA[0].L1VCache[0], 11020_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000075120, 0.0000075770
11037, 11028@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000075130, 0.0000075770
11041pipeline, 11041, pipeline, *writearound.bankTransaction, GPU[1].SA[0].L1VCache[0].Bank[0].Pipeline, 0.0000075170, 0.0000075770
10962_req_out, 10839@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075060, 0.0000075770
11002_req_out, 10972@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075100, 0.0000075770
10972@GPU[1].SA[0].L1VAddrTrans[0], 10972_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075080, 0.0000075770
10839@GPU[1].SA[0].L1VROB[0], 10839_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075060, 0.0000075780
10972_req_out, 10840@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075070, 0.0000075780
11020_req_out, 10983@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075110, 0.0000075780
10983@GPU[1].SA[0].L1VAddrTrans[0], 10983_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075090, 0.0000075780
11028@GPU[1].SA[0].L1VCache[0], 11028_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000075130, 0.0000075780
11041, 11034@GPU[1].SA[0].L1VCache[0], cache_transaction, read, GPU[1].SA[0].L1VCache[0].Local, 0.0000075140, 0.0000075780
11028_req_out, 10989@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075120, 0.0000075790
10989@GPU[1].SA[0].L1VAddrTrans[0], 10989_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075100, 0.0000075790
10839_req_out, 10830, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000075050, 0.0000075790
10840@GPU[1].SA[0].L1VROB[0], 10840_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075070, 0.0000075790
10983_req_out, 10841@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075080, 0.0000075790
11034@GPU[1].SA[0].L1VCache[0], 11034_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VCache[0], 0.0000075140, 0.0000075790
10841@GPU[1].SA[0].L1VROB[0], 10841_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075080, 0.0000075800
10989_req_out, 10842@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075090, 0.0000075800
11034_req_out, 11010@GPU[1].SA[0].L1VAddrTrans[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075130, 0.0000075800
11010@GPU[1].SA[0].L1VAddrTrans[0], 11010_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000075110, 0.0000075800
10840_req_out, 10830, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000075060, 0.0000075800
10841_req_out, 10830, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000075070, 0.0000075810
10842@GPU[1].SA[0].L1VROB[0], 10842_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075090, 0.0000075810
11010_req_out, 10843@GPU[1].SA[0].L1VROB[0], req_out, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075100, 0.0000075810
10842_req_out, 10830, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000075080, 0.0000075820
10843@GPU[1].SA[0].L1VROB[0], 10843_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1VROB[0], 0.0000075100, 0.0000075820
10843_req_out, 10830, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000075090, 0.0000075830
10830, 4106, inst, VMem, GPU[1].SA[0].CU[0].VMem, 0.0000074350, 0.0000075830
10913, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000074620, 0.0000075840
11160, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000075840, 0.0000075890
11166, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000075890, 0.0000075920
11183, 11176@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000075940, 0.0000075980
11176@GPU[1].SA[0].L1ICache, 11176_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000075940, 0.0000075990
11176_req_out, 11170@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000075930, 0.0000076000
11170@GPU[1].SA[0].L1IROB, 11170_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000075930, 0.0000076010
11170_req_out, 11170_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000075920, 0.0000076020
11170_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000075920, 0.0000076020
11203, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076030, 0.0000076080
11217, 11210@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000076050, 0.0000076090
11210@GPU[1].SA[0].L1ICache, 11210_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000076050, 0.0000076100
11210_req_out, 11204@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076040, 0.0000076110
11204@GPU[1].SA[0].L1IROB, 11204_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076040, 0.0000076120
11224, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076080, 0.0000076130
11204_req_out, 11204_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000076030, 0.0000076130
11204_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000076030, 0.0000076130
11241, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076130, 0.0000076180
11256, 11249@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000076160, 0.0000076200
11249@GPU[1].SA[0].L1ICache, 11249_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000076160, 0.0000076210
11249_req_out, 11243@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076150, 0.0000076220
11243@GPU[1].SA[0].L1IROB, 11243_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076150, 0.0000076230
11261, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076180, 0.0000076230
11243_req_out, 11243_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000076140, 0.0000076240
11243_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000076140, 0.0000076240
11278, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076230, 0.0000076280
11295, 11288@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000076270, 0.0000076310
11288@GPU[1].SA[0].L1ICache, 11288_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000076270, 0.0000076320
11288_req_out, 11282@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076260, 0.0000076330
11298, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076280, 0.0000076330
11282@GPU[1].SA[0].L1IROB, 11282_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076260, 0.0000076340
11282_req_out, 11282_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000076250, 0.0000076350
11282_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000076250, 0.0000076350
11313, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076330, 0.0000076380
11323, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076380, 0.0000076430
11329, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076430, 0.0000076480
11335, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076480, 0.0000076530
11341, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076530, 0.0000076580
11355, 11348@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000076550, 0.0000076590
11348@GPU[1].SA[0].L1ICache, 11348_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000076550, 0.0000076600
11348_req_out, 11342@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076540, 0.0000076610
11342@GPU[1].SA[0].L1IROB, 11342_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000076540, 0.0000076620
11362, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076580, 0.0000076630
11342_req_out, 11342_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000076530, 0.0000076630
11342_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000076530, 0.0000076630
11379, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076630, 0.0000076680
11385, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000076680, 0.0000076730
11423@GPU[1].SA[0].L1STLB, 11423_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000076880, 0.0000076880
11410, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000076840, 0.0000076880
11423_req_out, 11417@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000076870, 0.0000076890
11430, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000076880, 0.0000076920
11441, 11434@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000076900, 0.0000076940
11434@GPU[1].SA[0].L1SCache, 11434_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000076900, 0.0000076950
11434_req_out, 11417@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000076890, 0.0000076960
11417@GPU[1].SA[0].L1SAddrTrans, 11417_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000076870, 0.0000076960
11447, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000076920, 0.0000076960
11417_req_out, 11409@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000076860, 0.0000076970
11409@GPU[1].SA[0].L1SROB, 11409_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000076860, 0.0000076980
11409_req_out, 11405, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000076840, 0.0000076990
11405, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000076810, 0.0000076990
11462, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000076960, 0.0000077000
11530@GPU[1].SA[0].L1VTLB[0], 11530_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000077460, 0.0000077460
11530_req_out, 11523@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000077450, 0.0000077470
11539@GPU[1].SA[0].L1VTLB[0], 11539_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1VTLB[0], 0.0000077470, 0.0000077470
11539_req_out, 11533@GPU[1].SA[0].L1VAddrTrans[0], req_out, *vm.TranslationReq, GPU[1].SA[0].L1VAddrTrans[0], 0.0000077460, 0.0000077480
